transaction_id,customer_id,transaction_date,transaction_amount,product_id,channel,transaction_status,is_fraud
2245,98,2025-03-10 00:00:00,2441.7,P1,Mobile App,Failed,0
2247,98,2025-03-18 00:00:00,1449.79,P9,Web,Success,0
2268,98,2025-03-18 00:00:00,897.16,P1,Mobile App,Success,0
2243,98,2025-03-29 00:00:00,1575.99,P6,Mobile App,Success,0
2256,98,2025-03-29 00:00:00,1456.81,P10,Web,Success,0
2251,98,2025-04-05 00:00:00,2198.29,P10,Web,Success,0
2242,98,2025-04-07 00:00:00,1970.43,P7,Web,Success,0
2274,98,2025-04-13 00:00:00,2015.8,P4,Mobile App,Success,0
2257,98,2025-04-19 00:00:00,1128.58,P7,Mobile App,Success,0
2254,98,2025-04-20 00:00:00,1179.65,P7,Phone,Success,0
2270,98,2025-04-24 00:00:00,2062.97,P10,Mobile App,Success,0
2267,98,2025-04-26 00:00:00,1687.8,P8,Web,Success,0
2273,98,2025-04-29 00:00:00,1105.88,P3,Mobile App,Success,0
2262,98,2025-05-03 00:00:00,2018.93,P9,Mobile App,Success,0
2252,98,2025-05-10 00:00:00,1776.39,P9,Web,Success,0
2248,98,2025-05-13 00:00:00,2150.31,P8,Web,Success,0
2255,98,2025-05-21 00:00:00,1804.11,P1,Web,Success,0
2250,98,2025-05-27 00:00:00,1666.81,P9,Mobile App,Success,0
2241,98,2025-06-02 00:00:00,50.0,P7,POS,Success,0
2266,98,2025-06-07 00:00:00,1882.71,P5,Mobile App,Success,0
2271,98,2025-06-07 00:00:00,1978.0,P6,POS,Success,0
2253,98,2025-06-16 00:00:00,1543.4,P6,Mobile App,Success,0
2259,98,2025-06-16 00:00:00,1345.77,P9,Mobile App,Success,0
2249,98,2025-06-19 00:00:00,2396.09,P7,Web,Success,0
2261,98,2025-06-28 00:00:00,1222.89,P10,Mobile App,Success,0
2275,98,2025-06-30 00:00:00,2450.08,P5,Web,Success,0
2294,99,2025-01-04 00:00:00,350.17,P4,Web,Success,0
2312,99,2025-01-05 00:00:00,759.17,P9,Mobile App,Success,0
2281,99,2025-01-06 00:00:00,250.03,P4,Web,Success,0
2303,99,2025-01-07 00:00:00,524.35,P4,Web,Success,0
2313,99,2025-01-09 00:00:00,509.34,P10,Phone,Success,0
2290,99,2025-01-10 00:00:00,623.06,P4,Web,Success,0
2306,99,2025-01-17 00:00:00,518.33,P10,Web,Success,0
2289,99,2025-01-20 00:00:00,672.4,P5,Mobile App,Success,0
2291,99,2025-01-20 00:00:00,592.41,P3,Mobile App,Success,0
2297,99,2025-01-25 00:00:00,796.93,P8,Web,Success,0
2296,99,2025-02-02 00:00:00,586.7,P10,Web,Success,0
2299,99,2025-02-08 00:00:00,485.33,P1,Mobile App,Success,0
2282,99,2025-02-19 00:00:00,584.34,P4,POS,Success,0
2286,99,2025-02-21 00:00:00,432.87,P2,Mobile App,Success,0
2279,99,2025-02-22 00:00:00,439.47,P4,Web,Success,0
2278,99,2025-02-26 00:00:00,597.32,P9,Web,Success,0
2277,99,2025-03-18 00:00:00,517.45,P7,POS,Success,0
2301,99,2025-03-29 00:00:00,619.03,P7,Mobile App,Success,0
2288,99,2025-04-01 00:00:00,315.17,P1,Web,Success,0
2305,99,2025-04-15 00:00:00,543.0,P2,Web,Success,0
2304,99,2025-04-20 00:00:00,393.91,P5,Mobile App,Success,0
2295,99,2025-04-27 00:00:00,545.71,P6,Mobile App,Success,0
2309,99,2025-04-29 00:00:00,629.28,P7,Web,Success,0
2284,99,2025-05-01 00:00:00,470.9,P7,Mobile App,Success,0
2276,99,2025-05-08 00:00:00,650.47,P7,Web,Success,0
2307,99,2025-05-15 00:00:00,615.54,P6,Mobile App,Success,0
2285,99,2025-05-18 00:00:00,742.39,P3,Mobile App,Success,0
2287,99,2025-05-20 00:00:00,373.72,P5,Web,Success,0
2300,99,2025-05-20 00:00:00,566.75,P10,Mobile App,Success,0
2283,99,2025-05-23 00:00:00,797.35,P10,Web,Success,0
2308,99,2025-05-23 00:00:00,659.43,P4,Mobile App,Success,0
2298,99,2025-05-29 00:00:00,233.5,P2,Web,Success,0
2311,99,2025-06-04 00:00:00,501.96,P1,Mobile App,Success,0
2310,99,2025-06-05 00:00:00,676.53,P3,POS,Success,0
2293,99,2025-06-19 00:00:00,395.18,P4,POS,Success,0
2302,99,2025-06-21 00:00:00,616.74,P10,Web,Success,0
2280,99,2025-06-26 00:00:00,375.2,P6,Web,Success,0
2292,99,2025-06-26 00:00:00,310.86,P6,Web,Success,0
2317,100,2025-01-02 00:00:00,1164.2,P8,Mobile App,Success,0
2326,100,2025-01-09 00:00:00,1269.82,P3,Web,Failed,0
2328,100,2025-01-09 00:00:00,1972.67,P6,POS,Success,0
2323,100,2025-01-17 00:00:00,1304.71,P6,POS,Success,0
2339,100,2025-01-23 00:00:00,1583.52,P2,POS,Success,0
2329,100,2025-02-05 00:00:00,1402.91,P4,Web,Success,0
2336,100,2025-02-19 00:00:00,1767.02,P1,Mobile App,Success,0
2334,100,2025-02-20 00:00:00,1508.44,P8,Web,Success,0
2325,100,2025-02-23 00:00:00,1568.48,P3,Web,Success,0
2327,100,2025-02-23 00:00:00,2060.96,P1,POS,Success,0
2341,100,2025-03-12 00:00:00,2019.02,P3,Web,Success,0
2330,100,2025-03-14 00:00:00,832.12,P6,POS,Success,0
2331,100,2025-03-21 00:00:00,1931.32,P6,Mobile App,Success,0
2318,100,2025-04-04 00:00:00,1903.3,P7,Web,Success,0
2333,100,2025-04-04 00:00:00,1994.55,P7,Phone,Success,0
2324,100,2025-04-14 00:00:00,1230.13,P5,Web,Success,0
2338,100,2025-04-21 00:00:00,1686.23,P3,Web,Success,0
2337,100,2025-04-29 00:00:00,1467.32,P7,Web,Success,0
2321,100,2025-05-04 00:00:00,2034.13,P3,Phone,Success,0
2315,100,2025-05-11 00:00:00,2454.31,P1,POS,Success,0
2332,100,2025-05-12 00:00:00,1989.67,P10,POS,Success,0
2316,100,2025-05-14 00:00:00,1100.21,P9,Phone,Failed,0
2342,100,2025-05-21 00:00:00,1200.04,P7,POS,Success,0
2340,100,2025-05-22 00:00:00,1462.32,P8,Mobile App,Success,0
2314,100,2025-05-26 00:00:00,2533.83,P2,Web,Success,0
2322,100,2025-06-01 00:00:00,1769.99,P8,Web,Success,0
2335,100,2025-06-16 00:00:00,2147.65,P4,POS,Success,0
2319,100,2025-06-27 00:00:00,1385.41,P8,Mobile App,Success,0
2320,100,2025-06-30 00:00:00,1694.75,P7,Web,Success,0
2368,101,2025-01-02 00:00:00,2251.68,P3,POS,Success,0
2343,101,2025-01-03 00:00:00,3525.94,P7,Web,Success,0
2355,101,2025-01-07 00:00:00,2777.36,P8,Mobile App,Success,0
2346,101,2025-01-08 00:00:00,2589.41,P1,Mobile App,Success,0
2361,101,2025-01-08 00:00:00,2065.68,P1,Mobile App,Success,0
2380,101,2025-01-14 00:00:00,2185.6,P5,POS,Success,0
2357,101,2025-01-16 00:00:00,2568.0,P1,POS,Success,0
2365,101,2025-01-18 00:00:00,603.48,P4,Mobile App,Success,0
2356,101,2025-01-24 00:00:00,2590.9,P6,Web,Success,0
2371,101,2025-01-27 00:00:00,4005.19,P7,Mobile App,Success,0
2379,101,2025-02-05 00:00:00,1584.79,P10,Mobile App,Success,0
2363,101,2025-02-09 00:00:00,1907.11,P4,Mobile App,Success,0
2348,101,2025-02-10 00:00:00,3371.75,P8,Web,Success,0
2352,101,2025-02-15 00:00:00,2902.95,P4,Mobile App,Success,0
2349,101,2025-02-20 00:00:00,2487.54,P4,Mobile App,Success,0
2344,101,2025-02-25 00:00:00,1868.4,P7,POS,Success,0
2375,101,2025-03-07 00:00:00,2406.79,P7,Phone,Success,0
2364,101,2025-03-11 00:00:00,3146.53,P1,Web,Success,0
2370,101,2025-03-11 00:00:00,3751.82,P6,POS,Success,0
2373,101,2025-03-12 00:00:00,3201.44,P1,Mobile App,Success,0
2347,101,2025-03-15 00:00:00,2915.01,P9,Web,Success,0
2359,101,2025-03-17 00:00:00,2830.41,P9,Phone,Success,0
2362,101,2025-03-20 00:00:00,2294.72,P1,Mobile App,Success,0
2354,101,2025-03-21 00:00:00,2818.78,P2,Web,Success,0
2351,101,2025-03-27 00:00:00,2906.05,P8,Mobile App,Success,0
2374,101,2025-04-10 00:00:00,1264.07,P10,Mobile App,Success,0
2358,101,2025-04-16 00:00:00,3678.46,P3,Mobile App,Success,0
2350,101,2025-04-18 00:00:00,3164.52,P5,Web,Success,0
2345,101,2025-04-24 00:00:00,2025.21,P4,Web,Success,0
2367,101,2025-05-04 00:00:00,2932.78,P6,Mobile App,Success,0
2372,101,2025-05-05 00:00:00,2912.52,P8,Mobile App,Success,0
2360,101,2025-05-07 00:00:00,2683.97,P9,Web,Success,0
2376,101,2025-05-13 00:00:00,2807.62,P4,Web,Success,0
2377,101,2025-05-16 00:00:00,3380.58,P8,POS,Success,0
2369,101,2025-06-13 00:00:00,3618.16,P5,Mobile App,Success,0
2366,101,2025-06-23 00:00:00,2701.76,P5,Mobile App,Success,0
2353,101,2025-06-30 00:00:00,3049.4,P8,Mobile App,Success,0
2378,101,2025-06-30 00:00:00,1906.21,P3,Mobile App,Success,0
2385,102,2025-01-09 00:00:00,1960.95,P10,Web,Success,0
2399,102,2025-01-12 00:00:00,2873.1,P9,Web,Success,0
2394,102,2025-01-17 00:00:00,2957.88,P1,Mobile App,Success,0
2389,102,2025-02-06 00:00:00,2173.4,P10,Web,Success,0
2404,102,2025-02-14 00:00:00,3674.41,P6,Mobile App,Success,0
2401,102,2025-02-19 00:00:00,2600.79,P9,Phone,Success,0
2402,102,2025-02-25 00:00:00,2548.03,P10,Web,Success,0
2397,102,2025-03-05 00:00:00,3944.75,P8,Mobile App,Success,0
2395,102,2025-03-11 00:00:00,1864.1,P7,Mobile App,Success,0
2393,102,2025-03-19 00:00:00,2702.06,P1,Web,Failed,0
2403,102,2025-03-23 00:00:00,2601.12,P3,Phone,Success,0
2387,102,2025-04-01 00:00:00,3941.37,P5,Web,Success,0
2381,102,2025-04-06 00:00:00,2199.68,P3,Web,Failed,0
2383,102,2025-04-21 00:00:00,2511.6,P8,Web,Success,0
2386,102,2025-04-25 00:00:00,1873.82,P5,Mobile App,Success,0
2392,102,2025-04-28 00:00:00,2575.16,P4,Web,Success,0
2398,102,2025-04-30 00:00:00,2003.73,P1,POS,Success,0
2396,102,2025-05-19 00:00:00,2993.22,P1,Mobile App,Success,0
2382,102,2025-05-21 00:00:00,2361.03,P10,Mobile App,Success,0
2388,102,2025-05-22 00:00:00,3156.23,P2,Web,Success,0
2391,102,2025-05-31 00:00:00,1956.99,P1,Web,Success,0
2400,102,2025-06-02 00:00:00,2689.25,P4,Mobile App,Success,0
2390,102,2025-06-19 00:00:00,2550.27,P10,Mobile App,Success,0
2384,102,2025-06-26 00:00:00,3238.79,P3,Mobile App,Failed,0
2411,103,2025-01-19 00:00:00,1502.98,P8,Web,Success,0
2410,103,2025-02-08 00:00:00,1147.28,P1,POS,Success,0
2416,103,2025-02-14 00:00:00,1627.0,P9,Mobile App,Success,0
2407,103,2025-03-05 00:00:00,1194.3,P7,Web,Success,0
2409,103,2025-03-10 00:00:00,473.07,P5,POS,Success,0
2413,103,2025-03-16 00:00:00,1540.23,P4,Mobile App,Success,0
2415,103,2025-03-20 00:00:00,1837.61,P4,Mobile App,Success,0
2412,103,2025-03-29 00:00:00,2323.91,P9,POS,Failed,0
2408,103,2025-04-02 00:00:00,2144.46,P9,Web,Success,0
2406,103,2025-04-18 00:00:00,2226.3,P1,Web,Success,0
2405,103,2025-04-22 00:00:00,2349.39,P2,Web,Success,0
2414,103,2025-04-29 00:00:00,1900.18,P2,Mobile App,Success,0
4769,103,2025-06-29 00:00:00,8694.96,P9,Web,Success,1
4770,103,2025-06-29 00:05:00,14152.57,P3,Web,Success,1
4771,103,2025-06-29 00:10:00,7518.99,P5,Web,Success,1
4772,103,2025-06-29 00:15:00,6933.26,P2,Web,Success,1
4773,103,2025-06-29 00:20:00,7571.8,P1,Web,Success,1
2424,104,2025-01-03 00:00:00,1596.01,P5,POS,Success,0
2429,104,2025-01-04 00:00:00,1065.07,P9,Mobile App,Success,0
2417,104,2025-01-12 00:00:00,1081.68,P8,Phone,Success,0
2425,104,2025-02-01 00:00:00,1058.88,P5,Mobile App,Success,0
2422,104,2025-02-02 00:00:00,1745.85,P6,Mobile App,Success,0
2419,104,2025-02-04 00:00:00,1490.39,P5,Mobile App,Success,0
2426,104,2025-02-23 00:00:00,1283.91,P1,POS,Success,0
2427,104,2025-03-20 00:00:00,1566.21,P8,Mobile App,Success,0
2420,104,2025-03-24 00:00:00,1905.67,P9,Mobile App,Success,0
2428,104,2025-03-29 00:00:00,917.75,P2,Web,Success,0
2418,104,2025-04-14 00:00:00,2064.0,P3,Web,Success,0
2423,104,2025-04-14 00:00:00,1668.48,P1,Web,Success,0
2421,104,2025-04-26 00:00:00,1387.08,P7,Mobile App,Success,0
2447,105,2025-01-08 00:00:00,3275.48,P5,POS,Success,0
2440,105,2025-01-09 00:00:00,2533.2,P7,POS,Success,0
2448,105,2025-01-23 00:00:00,2077.46,P7,Mobile App,Success,0
2434,105,2025-01-30 00:00:00,3306.82,P9,Web,Success,0
2437,105,2025-03-09 00:00:00,2621.69,P4,Web,Success,0
2446,105,2025-03-16 00:00:00,2135.75,P2,Mobile App,Success,0
2431,105,2025-03-28 00:00:00,2724.26,P5,Web,Success,0
2441,105,2025-03-29 00:00:00,2892.09,P8,POS,Success,0
2443,105,2025-04-04 00:00:00,2199.33,P1,POS,Success,0
2433,105,2025-04-16 00:00:00,2276.8,P8,Mobile App,Success,0
2439,105,2025-04-18 00:00:00,2958.49,P2,Mobile App,Success,0
2432,105,2025-05-01 00:00:00,2595.16,P2,POS,Success,0
2444,105,2025-05-06 00:00:00,3050.34,P3,POS,Success,0
2430,105,2025-05-15 00:00:00,2369.5,P10,Mobile App,Success,0
2436,105,2025-05-16 00:00:00,2452.78,P5,Mobile App,Success,0
2445,105,2025-06-04 00:00:00,3680.81,P10,Web,Success,0
2435,105,2025-06-23 00:00:00,2961.47,P2,Web,Success,0
2438,105,2025-06-25 00:00:00,1825.53,P1,POS,Success,0
2442,105,2025-06-28 00:00:00,2802.35,P7,Web,Success,0
2481,106,2025-01-07 00:00:00,2202.56,P3,POS,Success,0
2452,106,2025-01-09 00:00:00,2674.03,P3,POS,Success,0
2453,106,2025-01-10 00:00:00,1182.71,P8,Mobile App,Success,0
2461,106,2025-01-13 00:00:00,2243.11,P10,Mobile App,Success,0
2487,106,2025-01-14 00:00:00,2260.56,P4,Mobile App,Success,0
2457,106,2025-01-16 00:00:00,1391.29,P5,POS,Success,0
2484,106,2025-01-20 00:00:00,1855.33,P7,Mobile App,Success,0
2467,106,2025-01-22 00:00:00,2599.38,P1,POS,Success,0
2451,106,2025-01-23 00:00:00,1577.25,P8,Mobile App,Success,0
2470,106,2025-01-26 00:00:00,1592.4,P7,Mobile App,Success,0
2462,106,2025-01-28 00:00:00,1952.7,P5,Mobile App,Failed,0
2480,106,2025-02-05 00:00:00,1541.43,P10,Web,Success,0
2477,106,2025-02-10 00:00:00,510.62,P6,Web,Success,0
2479,106,2025-02-11 00:00:00,2122.39,P10,Mobile App,Success,0
2483,106,2025-02-23 00:00:00,1943.04,P2,Mobile App,Success,0
2464,106,2025-02-25 00:00:00,1694.21,P9,Phone,Success,0
2465,106,2025-03-07 00:00:00,1933.16,P2,Web,Success,0
2469,106,2025-03-09 00:00:00,1837.84,P8,Mobile App,Success,0
2474,106,2025-03-14 00:00:00,2200.66,P7,Mobile App,Success,0
2475,106,2025-03-19 00:00:00,2469.05,P4,Mobile App,Success,0
2459,106,2025-03-21 00:00:00,2206.92,P10,Phone,Success,0
2450,106,2025-03-25 00:00:00,1299.13,P10,Web,Success,0
2478,106,2025-04-03 00:00:00,1430.42,P9,Mobile App,Failed,0
2463,106,2025-04-10 00:00:00,2404.69,P9,Web,Success,0
2455,106,2025-04-13 00:00:00,1376.36,P3,Web,Success,0
2456,106,2025-04-26 00:00:00,2552.27,P10,Web,Success,0
2472,106,2025-04-27 00:00:00,2556.81,P6,Web,Success,0
2454,106,2025-05-10 00:00:00,1725.67,P5,Mobile App,Success,0
2486,106,2025-05-11 00:00:00,1809.2,P9,Mobile App,Success,0
2466,106,2025-05-16 00:00:00,2433.66,P2,POS,Success,0
2449,106,2025-05-23 00:00:00,1649.44,P4,Mobile App,Success,0
2458,106,2025-05-24 00:00:00,2079.12,P10,Web,Success,0
2471,106,2025-05-24 00:00:00,2127.78,P8,Web,Success,0
2460,106,2025-05-25 00:00:00,1851.83,P3,Web,Failed,0
2485,106,2025-05-26 00:00:00,1691.63,P7,Web,Success,0
2476,106,2025-06-02 00:00:00,2274.79,P3,POS,Success,0
2482,106,2025-06-09 00:00:00,1625.8,P7,Web,Success,0
2473,106,2025-06-10 00:00:00,2084.02,P1,POS,Success,0
2468,106,2025-06-23 00:00:00,1470.78,P4,Mobile App,Success,0
2492,107,2025-01-02 00:00:00,2152.8,P6,POS,Success,0
2494,107,2025-02-02 00:00:00,1416.19,P1,POS,Success,0
2491,107,2025-02-28 00:00:00,2965.86,P8,Mobile App,Success,0
2489,107,2025-03-09 00:00:00,1909.78,P4,Web,Success,0
2493,107,2025-03-11 00:00:00,1339.18,P6,Web,Success,0
2490,107,2025-04-26 00:00:00,3571.69,P4,POS,Success,0
2488,107,2025-04-30 00:00:00,1861.51,P8,POS,Success,0
2497,108,2025-01-04 00:00:00,3857.03,P8,Web,Success,0
2500,108,2025-01-07 00:00:00,1027.57,P5,Mobile App,Failed,0
2499,108,2025-02-16 00:00:00,3772.02,P2,Mobile App,Failed,0
2495,108,2025-03-03 00:00:00,2293.31,P1,Mobile App,Success,0
2498,108,2025-03-09 00:00:00,1892.62,P4,Mobile App,Success,0
2501,108,2025-03-23 00:00:00,2958.34,P2,Mobile App,Success,0
2496,108,2025-04-20 00:00:00,2687.76,P5,Web,Success,0
4754,108,2025-06-25 00:00:00,18676.0,P5,Web,Success,1
4755,108,2025-06-25 00:05:00,21768.51,P4,Web,Success,1
4756,108,2025-06-25 00:10:00,21447.76,P9,Web,Success,1
4757,108,2025-06-25 00:15:00,19173.47,P9,Web,Success,1
4758,108,2025-06-25 00:20:00,16399.54,P2,Web,Success,1
2512,109,2025-01-04 00:00:00,3406.21,P3,Phone,Success,0
2506,109,2025-01-05 00:00:00,3198.02,P1,Mobile App,Success,0
2516,109,2025-01-31 00:00:00,2601.35,P4,Web,Success,0
2504,109,2025-02-09 00:00:00,3581.99,P6,POS,Success,0
2518,109,2025-02-12 00:00:00,2385.77,P6,POS,Success,0
2523,109,2025-02-13 00:00:00,3970.32,P8,Mobile App,Success,0
2530,109,2025-02-20 00:00:00,2084.77,P2,Mobile App,Success,0
2521,109,2025-02-24 00:00:00,4221.83,P5,Phone,Success,0
2505,109,2025-03-08 00:00:00,2768.12,P5,Web,Success,0
2529,109,2025-03-11 00:00:00,4276.38,P9,Web,Success,0
2524,109,2025-03-15 00:00:00,3174.16,P3,POS,Success,0
2508,109,2025-03-21 00:00:00,3196.06,P6,Mobile App,Success,0
2522,109,2025-03-24 00:00:00,2383.67,P4,Mobile App,Success,0
2525,109,2025-03-25 00:00:00,3335.32,P5,Web,Success,0
2517,109,2025-03-31 00:00:00,2177.95,P10,Phone,Success,0
2526,109,2025-03-31 00:00:00,3248.68,P3,Mobile App,Success,0
2531,109,2025-04-05 00:00:00,3152.1,P4,Phone,Success,0
2520,109,2025-04-07 00:00:00,679.18,P4,Mobile App,Success,0
2532,109,2025-04-10 00:00:00,3318.56,P9,Mobile App,Success,0
2509,109,2025-04-13 00:00:00,3354.32,P8,Mobile App,Success,0
2519,109,2025-04-17 00:00:00,3061.41,P5,Web,Success,0
2510,109,2025-04-19 00:00:00,3009.36,P8,Web,Success,0
2503,109,2025-05-07 00:00:00,3702.44,P4,POS,Success,0
2515,109,2025-05-10 00:00:00,2724.41,P4,Web,Success,0
2527,109,2025-05-13 00:00:00,3729.97,P4,Web,Success,0
2511,109,2025-06-03 00:00:00,3689.43,P7,Mobile App,Success,0
2513,109,2025-06-09 00:00:00,3601.27,P7,POS,Success,0
2514,109,2025-06-15 00:00:00,3559.35,P8,POS,Success,0
2502,109,2025-06-17 00:00:00,3422.11,P3,Web,Success,0
2507,109,2025-06-21 00:00:00,3557.12,P2,Mobile App,Success,0
2528,109,2025-06-30 00:00:00,3771.91,P2,Mobile App,Success,0
2553,110,2025-01-03 00:00:00,1638.59,P10,Mobile App,Success,0
2564,110,2025-01-04 00:00:00,1505.19,P4,POS,Success,0
2556,110,2025-01-05 00:00:00,1791.51,P8,Web,Success,0
2563,110,2025-01-10 00:00:00,1903.09,P3,Mobile App,Success,0
2535,110,2025-01-11 00:00:00,1845.83,P2,POS,Success,0
2559,110,2025-01-16 00:00:00,1717.38,P1,Web,Success,0
2551,110,2025-01-28 00:00:00,1260.6,P7,Mobile App,Success,0
2538,110,2025-01-31 00:00:00,1746.19,P10,Web,Success,0
2544,110,2025-02-01 00:00:00,994.39,P3,Mobile App,Success,0
2547,110,2025-02-15 00:00:00,1977.32,P6,POS,Success,0
2533,110,2025-02-18 00:00:00,901.9,P8,Web,Success,0
2541,110,2025-03-09 00:00:00,1256.53,P8,Mobile App,Success,0
2536,110,2025-03-14 00:00:00,1740.99,P4,POS,Success,0
2554,110,2025-03-14 00:00:00,999.4,P1,POS,Success,0
2555,110,2025-03-19 00:00:00,2196.35,P6,Web,Success,0
2549,110,2025-03-20 00:00:00,1663.87,P7,Web,Success,0
2534,110,2025-03-25 00:00:00,1919.15,P6,Web,Failed,0
2546,110,2025-04-01 00:00:00,2066.13,P3,Web,Success,0
2565,110,2025-04-10 00:00:00,1370.69,P7,Web,Success,0
2540,110,2025-04-22 00:00:00,1162.32,P4,Mobile App,Success,0
2537,110,2025-05-09 00:00:00,725.98,P1,POS,Success,0
2558,110,2025-05-19 00:00:00,1165.87,P3,Web,Success,0
2545,110,2025-05-20 00:00:00,909.96,P3,Web,Success,0
2560,110,2025-05-29 00:00:00,1381.81,P10,Web,Success,0
2561,110,2025-06-05 00:00:00,1655.64,P10,Web,Failed,0
2550,110,2025-06-09 00:00:00,1289.13,P6,Web,Success,0
2542,110,2025-06-11 00:00:00,1516.95,P8,POS,Success,0
2562,110,2025-06-14 00:00:00,1663.02,P5,Web,Success,0
2552,110,2025-06-17 00:00:00,1377.99,P8,Web,Success,0
2548,110,2025-06-20 00:00:00,1779.87,P8,Web,Success,0
2557,110,2025-06-20 00:00:00,2116.76,P8,POS,Success,0
2543,110,2025-06-26 00:00:00,1317.24,P6,Mobile App,Success,0
2539,110,2025-06-28 00:00:00,1326.01,P6,Web,Success,0
2575,111,2025-01-06 00:00:00,2042.47,P4,Mobile App,Success,0
2566,111,2025-01-10 00:00:00,2235.0,P7,Phone,Success,0
2571,111,2025-01-18 00:00:00,1981.13,P1,Phone,Success,0
2572,111,2025-01-30 00:00:00,1170.86,P1,Web,Success,0
2574,111,2025-02-03 00:00:00,1729.48,P9,POS,Success,0
2585,111,2025-02-08 00:00:00,2065.08,P5,Mobile App,Failed,0
2573,111,2025-02-11 00:00:00,1402.6,P7,Mobile App,Success,0
2588,111,2025-02-11 00:00:00,1518.89,P8,Web,Success,0
2591,111,2025-02-16 00:00:00,1982.75,P2,Web,Success,0
2595,111,2025-02-24 00:00:00,789.48,P1,POS,Success,0
2589,111,2025-03-09 00:00:00,2383.61,P5,Web,Success,0
2569,111,2025-03-10 00:00:00,1490.93,P5,Mobile App,Failed,0
2576,111,2025-03-20 00:00:00,1827.04,P9,POS,Success,0
2579,111,2025-04-01 00:00:00,1981.33,P10,Web,Success,0
2593,111,2025-04-06 00:00:00,1020.28,P10,Mobile App,Success,0
2590,111,2025-04-12 00:00:00,2193.05,P6,Web,Success,0
2578,111,2025-04-27 00:00:00,3114.56,P1,Web,Success,0
2582,111,2025-04-27 00:00:00,1966.41,P8,Mobile App,Success,0
2580,111,2025-04-30 00:00:00,2399.1,P8,Mobile App,Success,0
2567,111,2025-05-08 00:00:00,1800.34,P10,Mobile App,Success,0
2594,111,2025-05-14 00:00:00,2398.71,P4,Phone,Success,0
2584,111,2025-05-20 00:00:00,1984.9,P3,Web,Failed,0
2583,111,2025-05-24 00:00:00,2096.89,P4,Mobile App,Success,0
2570,111,2025-05-29 00:00:00,1471.91,P1,Mobile App,Success,0
2596,111,2025-06-05 00:00:00,1976.12,P4,Web,Success,0
2597,111,2025-06-08 00:00:00,2623.64,P3,POS,Success,0
2568,111,2025-06-15 00:00:00,982.97,P2,Mobile App,Success,0
2581,111,2025-06-19 00:00:00,731.12,P7,Mobile App,Success,0
2577,111,2025-06-23 00:00:00,784.77,P3,Web,Success,0
2586,111,2025-06-24 00:00:00,1587.56,P6,POS,Success,0
2592,111,2025-06-25 00:00:00,1954.77,P8,POS,Success,0
2587,111,2025-06-28 00:00:00,2507.67,P7,POS,Success,0
2613,112,2025-01-02 00:00:00,585.6,P7,Web,Success,0
2607,112,2025-01-08 00:00:00,566.5,P8,Mobile App,Success,0
2598,112,2025-01-17 00:00:00,438.66,P1,POS,Success,0
2609,112,2025-01-19 00:00:00,469.03,P3,Mobile App,Success,0
2604,112,2025-01-30 00:00:00,668.94,P2,Web,Success,0
2600,112,2025-02-05 00:00:00,353.96,P1,Mobile App,Success,0
2611,112,2025-02-13 00:00:00,696.77,P5,Phone,Success,0
2602,112,2025-02-14 00:00:00,648.63,P4,Web,Success,0
2599,112,2025-03-28 00:00:00,325.7,P4,POS,Success,0
2608,112,2025-04-01 00:00:00,564.35,P5,Phone,Success,0
2601,112,2025-04-04 00:00:00,574.02,P7,Mobile App,Success,0
2612,112,2025-04-19 00:00:00,448.53,P6,Mobile App,Success,0
2603,112,2025-05-20 00:00:00,532.43,P4,Web,Success,0
2610,112,2025-05-24 00:00:00,577.64,P3,Web,Success,0
2615,112,2025-06-05 00:00:00,810.83,P5,Mobile App,Success,0
2605,112,2025-06-15 00:00:00,391.15,P8,POS,Success,0
2606,112,2025-06-21 00:00:00,522.34,P1,Mobile App,Success,0
2614,112,2025-06-21 00:00:00,403.06,P9,Mobile App,Success,0
2630,113,2025-01-07 00:00:00,441.43,P8,Web,Success,0
2621,113,2025-01-10 00:00:00,1052.15,P4,Web,Success,0
2639,113,2025-01-13 00:00:00,649.36,P1,Mobile App,Success,0
2636,113,2025-01-17 00:00:00,984.78,P6,Mobile App,Success,0
2637,113,2025-01-23 00:00:00,1018.04,P7,Mobile App,Success,0
2626,113,2025-02-09 00:00:00,1001.82,P9,Phone,Success,0
2633,113,2025-02-11 00:00:00,874.28,P5,Phone,Failed,0
2623,113,2025-02-16 00:00:00,495.98,P9,Mobile App,Success,0
2642,113,2025-02-26 00:00:00,1074.6,P5,Web,Success,0
2629,113,2025-02-28 00:00:00,398.84,P3,Phone,Success,0
2619,113,2025-03-05 00:00:00,839.25,P5,POS,Success,0
2641,113,2025-03-18 00:00:00,807.06,P10,Web,Success,0
2638,113,2025-04-06 00:00:00,397.77,P6,Web,Success,0
2620,113,2025-04-09 00:00:00,987.84,P5,Phone,Success,0
2624,113,2025-04-16 00:00:00,758.37,P3,Phone,Success,0
2631,113,2025-04-30 00:00:00,824.28,P8,Web,Success,0
2632,113,2025-05-07 00:00:00,471.36,P10,Mobile App,Success,0
2622,113,2025-05-20 00:00:00,1080.0,P9,Mobile App,Failed,0
2640,113,2025-05-22 00:00:00,827.82,P10,POS,Success,0
2627,113,2025-05-26 00:00:00,594.25,P9,Mobile App,Success,0
2628,113,2025-05-27 00:00:00,855.41,P3,Mobile App,Success,0
2618,113,2025-06-04 00:00:00,934.91,P10,Phone,Success,0
