customer_id,credit_score,annual_income,debt_to_income_ratio,employment_years,num_late_payments_12m,num_credit_lines,loan_amount,age,has_mortgage,num_dependents,monthly_expenses,savings_balance,num_previous_loans,avg_previous_loan_amount,region,credit_score_copy,random_noise_1,random_noise_2,random_noise_3,default
51,706,41100.0,0.31,0.3,0,4,15800.0,41,1,1,3080.0,2070.0,4,7970.0,South,709.0,35.35,59.32,X,0
234,571,50700.0,0.337,7.3,1,10,11600.0,48,0,0,2940.0,1690.0,2,3780.0,East,569.0,60.44,65.26,X,0
269,591,28400.0,0.301,1.3,0,5,12200.0,23,0,2,1900.0,1560.0,1,4060.0,West,591.0,46.45,15.69,Y,0
403,734,50000.0,0.148,4.6,1,7,13000.0,38,1,1,2490.0,17340.0,1,3630.0,South,735.0,41.86,46.12,Y,0
994,760,63500.0,0.495,0.2,0,6,18000.0,37,0,2,1930.0,7550.0,3,10000.0,East,758.0,38.72,46.41,X,0
37,664,251400.0,0.457,3.5,1,8,7800.0,41,1,0,890.0,4660.0,2,5840.0,West,664.0,45.95,67.5,Z,0
398,742,42400.0,0.272,7.7,0,4,4200.0,37,0,1,1210.0,7030.0,2,3910.0,North,745.0,24.99,14.9,Z,0
274,686,57000.0,0.172,0.2,0,6,11400.0,42,0,1,2010.0,1630.0,3,2770.0,East,687.0,51.99,47.31,Z,0
544,549,161800.0,0.266,3.1,0,6,25900.0,26,0,0,1030.0,5720.0,2,7560.0,West,547.0,58.58,44.75,Z,0
682,727,40500.0,0.442,0.3,2,7,12800.0,28,1,0,2610.0,26230.0,1,8450.0,South,730.0,49.74,18.19,Y,0
790,651,44900.0,0.298,1.5,1,7,6300.0,34,1,2,3410.0,5200.0,1,13390.0,North,652.0,45.08,15.32,X,1
342,754,13000.0,0.214,1.0,0,7,25800.0,52,0,1,320.0,2740.0,1,8450.0,East,756.0,59.97,69.69,Z,0
876,653,20000.0,0.276,3.2,0,10,12700.0,32,0,0,2770.0,19010.0,1,7290.0,North,654.0,52.43,90.21,X,1
970,614,93400.0,0.213,4.9,0,3,5300.0,25,1,2,2050.0,3100.0,2,6740.0,North,616.0,40.8,63.67,X,0
432,696,25600.0,0.294,20.2,0,4,8600.0,57,0,0,1150.0,450.0,3,7760.0,North,697.0,43.76,60.04,X,0
314,686,16200.0,0.117,1.9,1,6,3700.0,52,0,1,2200.0,5180.0,1,4990.0,South,685.0,27.35,80.94,Z,0
415,676,29400.0,0.297,0.9,1,4,12700.0,41,0,1,1750.0,3820.0,2,13700.0,South,678.0,45.52,2.75,Z,0
52,620,114900.0,0.369,11.0,0,4,22700.0,49,1,0,2510.0,2330.0,3,2050.0,North,625.0,55.15,28.75,X,1
904,572,152600.0,0.183,18.5,0,10,14500.0,41,0,1,1990.0,4860.0,2,8070.0,North,568.0,60.2,13.44,X,0
181,741,53100.0,0.553,1.0,0,8,7800.0,39,0,2,1900.0,4480.0,0,4660.0,East,742.0,51.67,80.32,Y,0
366,782,51200.0,0.284,19.2,2,8,13500.0,32,1,0,4610.0,2840.0,1,8030.0,East,783.0,30.28,16.48,X,0
443,611,120200.0,0.681,1.8,1,7,26900.0,28,0,0,3170.0,12980.0,3,7390.0,South,614.0,55.51,13.34,Z,1
494,623,67900.0,0.445,18.1,0,10,10200.0,46,0,1,2050.0,6570.0,5,9500.0,South,625.0,44.25,49.53,X,0
948,683,49400.0,0.418,1.6,0,3,6200.0,34,0,2,1940.0,2790.0,3,8280.0,South,686.0,63.55,43.04,X,0
224,739,196800.0,0.407,2.6,0,9,3900.0,39,0,1,2070.0,12810.0,1,7920.0,West,738.0,60.85,74.75,Z,0
590,801,20400.0,0.25,0.8,0,10,38000.0,50,0,1,3370.0,7200.0,2,7670.0,North,805.0,56.4,84.32,X,0
688,609,90200.0,0.508,0.5,0,7,15600.0,54,1,1,2860.0,5550.0,1,9820.0,South,609.0,35.88,71.54,Z,0
615,599,28600.0,0.265,13.5,4,7,8400.0,61,0,1,3830.0,6530.0,2,4920.0,East,592.0,64.77,12.8,Y,0
39,831,41100.0,0.102,0.5,0,6,21200.0,35,1,1,2840.0,680.0,2,2940.0,West,833.0,47.09,9.06,Z,0
650,730,90700.0,0.619,3.0,0,12,23900.0,28,1,1,1990.0,5000.0,1,15680.0,North,731.0,47.44,93.81,Y,0
700,687,62200.0,0.328,3.2,0,5,2300.0,35,0,3,1360.0,16640.0,0,6460.0,North,689.0,60.25,66.51,Y,0
380,681,68000.0,0.484,1.5,2,5,6300.0,29,0,1,300.0,6310.0,3,7250.0,East,680.0,57.91,76.28,Y,0
124,622,38100.0,0.117,5.6,1,6,6400.0,37,1,1,3330.0,10010.0,2,9400.0,East,623.0,39.84,95.05,Z,0
257,763,61300.0,0.181,6.1,1,8,8300.0,52,0,0,1810.0,1310.0,6,2270.0,South,764.0,48.02,72.8,Y,0
662,619,33600.0,0.432,7.7,0,6,37300.0,31,1,1,2460.0,2230.0,4,5070.0,North,618.0,51.14,99.06,X,0
856,633,88800.0,0.464,17.7,1,3,6400.0,48,1,1,740.0,21630.0,1,4770.0,North,633.0,47.72,31.87,Y,0
513,781,77400.0,0.374,10.1,0,4,13300.0,42,0,2,2120.0,1810.0,2,13010.0,South,781.0,55.55,52.75,X,0
208,660,48600.0,0.243,3.7,0,7,6400.0,39,1,1,2620.0,2240.0,3,21770.0,West,661.0,64.07,81.73,Z,0
491,779,58200.0,0.269,1.1,2,6,11300.0,45,1,0,1300.0,1500.0,2,7150.0,South,777.0,53.98,87.41,X,0
793,703,97700.0,0.365,0.0,0,7,10000.0,55,1,1,1950.0,2330.0,3,3160.0,North,703.0,51.55,28.48,Z,0
566,680,28500.0,0.427,8.4,1,8,8700.0,29,1,1,3180.0,3660.0,1,20510.0,East,684.0,47.31,26.81,X,0
864,618,36000.0,0.302,10.8,0,10,19800.0,25,0,1,2030.0,830.0,3,10680.0,West,619.0,49.63,84.93,Z,1
839,759,12000.0,0.259,2.4,1,5,5700.0,39,0,2,1000.0,1500.0,1,3340.0,East,761.0,42.84,75.19,Z,0
397,654,42500.0,0.674,6.4,0,8,8700.0,43,0,0,2700.0,3140.0,3,11230.0,West,650.0,28.39,45.15,Y,0
74,740,40600.0,0.03,4.6,0,10,4800.0,50,0,1,2820.0,1790.0,4,10600.0,East,733.0,41.76,11.04,Z,0
251,827,35900.0,0.357,0.8,0,8,10300.0,39,0,1,1550.0,11440.0,4,6820.0,East,829.0,53.07,47.07,Y,0
729,675,65800.0,0.605,4.7,1,6,11300.0,49,1,0,1460.0,17100.0,2,10030.0,North,675.0,60.97,37.64,Z,0
756,657,86500.0,0.333,24.5,0,11,6900.0,21,0,0,3820.0,180.0,2,5150.0,North,654.0,57.98,7.94,X,0
742,562,64600.0,0.394,1.6,2,3,18100.0,49,0,1,1320.0,6140.0,2,5960.0,East,557.0,50.64,84.88,Y,0
14,651,33600.0,0.162,2.1,1,4,10100.0,29,0,0,1690.0,26820.0,1,5360.0,South,656.0,51.7,0.81,Z,1
911,695,47300.0,0.027,7.9,0,6,11000.0,44,0,1,1110.0,1750.0,0,6120.0,West,690.0,52.56,13.04,X,0
942,652,37900.0,0.534,4.0,1,8,5900.0,62,1,0,2600.0,49270.0,4,16540.0,North,657.0,45.5,4.15,Z,1
669,773,37800.0,0.342,4.8,0,4,2800.0,40,1,2,1420.0,4710.0,0,3630.0,East,775.0,56.57,3.6,X,0
545,720,42400.0,0.248,4.1,0,1,5200.0,51,0,0,2150.0,3390.0,4,13170.0,East,723.0,52.01,89.06,X,1
799,668,32000.0,0.356,2.5,1,6,11900.0,44,0,2,2710.0,11120.0,0,4810.0,East,670.0,55.57,87.81,Y,0
598,682,22500.0,0.25,2.6,1,4,5800.0,48,0,1,2200.0,7150.0,2,2270.0,North,682.0,44.42,30.12,X,0
931,664,143300.0,0.273,19.0,1,8,6200.0,26,0,2,3550.0,5460.0,2,4410.0,West,665.0,63.35,45.66,Y,0
519,624,77800.0,0.254,13.2,1,6,9000.0,36,0,1,3190.0,4270.0,3,8360.0,South,624.0,62.82,48.16,X,0
862,552,79000.0,0.287,4.5,1,8,21100.0,47,0,1,2940.0,2580.0,1,5060.0,West,555.0,59.71,62.28,X,1
569,720,51000.0,0.253,0.1,1,4,16300.0,40,0,1,2150.0,8320.0,1,3260.0,South,725.0,33.08,48.71,Z,1
518,768,23700.0,0.252,12.6,0,4,4800.0,39,0,0,1640.0,11470.0,0,4830.0,South,769.0,33.2,9.09,Z,0
176,738,37800.0,0.393,5.1,0,12,11100.0,53,0,2,2300.0,2890.0,2,12850.0,South,738.0,63.17,32.74,Z,0
476,584,49800.0,0.241,19.1,1,13,8400.0,29,0,1,1250.0,1330.0,6,7030.0,West,579.0,50.08,49.21,Z,0
755,725,48100.0,0.317,3.1,1,6,11600.0,42,1,1,800.0,3060.0,3,5610.0,North,726.0,36.47,59.03,X,0
672,788,34700.0,0.313,0.8,1,5,14000.0,42,0,1,1170.0,8650.0,2,5310.0,South,785.0,46.09,19.45,Z,0
823,671,34600.0,0.193,3.0,0,6,5100.0,37,0,0,1490.0,5750.0,2,14270.0,South,667.0,61.27,50.42,X,0
480,771,61700.0,0.323,15.6,0,6,4700.0,27,1,1,3640.0,1760.0,2,11190.0,South,770.0,27.95,84.03,Y,0
309,645,32400.0,0.395,9.7,0,5,15600.0,42,0,2,1860.0,950.0,1,9880.0,South,643.0,53.37,21.47,Z,0
139,585,24500.0,0.304,0.0,0,9,6400.0,40,1,0,780.0,8450.0,3,5810.0,South,585.0,56.72,38.05,Z,1
517,749,63100.0,0.396,21.3,3,6,8300.0,47,1,1,2440.0,12660.0,3,10780.0,South,749.0,22.19,14.25,Z,0
64,718,56200.0,0.282,7.6,0,8,14100.0,45,1,1,1520.0,6200.0,1,5010.0,East,713.0,54.9,73.15,Y,0
568,686,176400.0,0.286,1.7,0,6,10700.0,44,1,2,910.0,12350.0,4,15440.0,East,689.0,49.18,97.0,Z,0
602,772,60200.0,0.505,5.1,0,2,4600.0,51,0,0,3310.0,2220.0,3,7260.0,North,777.0,62.52,44.63,X,0
186,744,91500.0,0.323,3.3,1,6,54400.0,21,1,0,3820.0,30160.0,3,16150.0,East,745.0,30.82,67.74,Z,0
85,674,37000.0,0.178,8.1,1,7,19400.0,36,0,1,840.0,2560.0,2,7600.0,West,673.0,42.52,15.09,Y,1
423,663,42700.0,0.245,0.3,2,6,8400.0,47,0,2,2720.0,8830.0,2,12210.0,South,658.0,36.46,14.12,Z,0
148,649,40700.0,0.242,0.4,0,2,16600.0,33,0,1,3540.0,2230.0,0,8100.0,North,647.0,40.92,34.46,Z,0
784,597,41900.0,0.174,1.9,0,5,9200.0,42,0,3,1520.0,43560.0,3,5820.0,East,597.0,49.87,41.69,Y,0
692,612,48000.0,0.126,0.5,2,7,9300.0,63,0,0,1860.0,2620.0,2,7420.0,South,612.0,43.66,49.55,Y,0
232,704,39000.0,0.275,3.5,0,11,26400.0,39,0,0,1270.0,750.0,5,1620.0,South,704.0,45.37,43.81,Y,0
500,718,55400.0,0.293,1.3,0,7,20800.0,42,0,6,1780.0,1210.0,2,4150.0,North,716.0,44.67,39.01,X,1
923,684,95700.0,0.225,3.6,1,6,14400.0,60,0,0,1420.0,5170.0,1,7100.0,South,688.0,37.05,80.92,Y,0
362,677,14200.0,0.265,4.0,1,7,13600.0,73,1,2,1910.0,1070.0,2,16000.0,South,677.0,55.5,74.66,Y,0
536,716,63900.0,0.346,2.1,1,7,3200.0,45,0,1,3170.0,9620.0,2,8330.0,East,718.0,39.16,20.55,X,0
503,678,27600.0,0.358,15.6,0,11,15600.0,60,0,3,1670.0,2490.0,2,4560.0,South,674.0,58.0,99.82,Z,0
303,710,66300.0,0.121,7.8,0,10,14400.0,44,0,0,2280.0,2320.0,0,10410.0,West,710.0,68.57,60.77,X,0
909,595,22600.0,0.19,18.1,0,5,9000.0,35,0,2,1510.0,5570.0,4,8830.0,North,600.0,58.47,94.27,X,1
407,654,37600.0,0.296,3.7,1,7,26400.0,49,0,2,2930.0,1580.0,1,8420.0,North,655.0,40.47,98.14,Z,1
140,754,43600.0,0.156,4.3,0,15,33700.0,25,0,0,3500.0,540.0,2,7940.0,East,755.0,61.73,69.17,Y,0
75,672,80100.0,0.264,4.5,0,6,17400.0,29,0,2,890.0,2670.0,1,6050.0,East,673.0,41.8,43.81,X,0
167,627,27700.0,0.175,1.0,2,8,5700.0,29,0,2,3360.0,8530.0,2,3140.0,North,629.0,52.42,61.85,Y,1
488,585,83600.0,0.146,0.2,0,8,8400.0,38,0,2,2240.0,16880.0,5,7560.0,North,589.0,33.05,36.81,Y,1
933,620,96700.0,0.379,1.1,1,1,12900.0,48,0,0,3430.0,6670.0,6,4960.0,North,623.0,64.81,58.24,Y,1
217,819,50600.0,0.277,1.5,0,8,3700.0,41,1,0,1340.0,4920.0,2,11880.0,West,818.0,40.61,77.76,Z,0
120,675,37100.0,0.109,0.8,1,8,7900.0,52,1,1,1680.0,3550.0,4,2110.0,North,673.0,49.65,83.14,Z,0
391,635,49100.0,0.193,7.5,0,7,3800.0,43,0,1,790.0,3510.0,0,4730.0,South,641.0,51.69,66.04,Y,0
228,704,51100.0,0.45,1.6,1,5,20700.0,37,0,0,2470.0,1860.0,2,8820.0,North,702.0,52.4,8.15,Z,1
156,782,125100.0,0.334,1.2,1,4,6900.0,21,0,2,300.0,18980.0,2,6360.0,South,781.0,56.67,60.62,Z,0
594,742,57700.0,0.25,9.7,1,5,7600.0,48,0,2,580.0,6990.0,2,10920.0,South,745.0,16.84,48.44,X,0
828,717,43500.0,0.093,4.3,2,3,6400.0,21,1,1,3240.0,6440.0,2,6710.0,West,721.0,46.85,87.29,Y,0
298,671,94300.0,0.341,0.0,2,1,4900.0,40,1,1,2670.0,23650.0,1,6550.0,North,674.0,45.1,91.05,Z,1
640,706,129600.0,0.175,9.0,0,6,4600.0,35,0,3,2740.0,5040.0,1,5630.0,East,706.0,59.82,9.31,Z,0
550,731,23700.0,0.403,3.8,0,2,3900.0,50,0,0,1700.0,4190.0,3,5970.0,South,729.0,37.2,99.28,X,0
675,646,74400.0,0.304,11.1,2,6,8600.0,37,1,0,1780.0,5760.0,1,13090.0,South,646.0,50.58,55.69,Y,1
580,739,38700.0,0.486,12.7,1,6,4300.0,30,0,1,2350.0,910.0,3,9040.0,South,741.0,52.51,99.25,Y,0
318,678,85600.0,0.361,9.0,0,9,7600.0,38,0,1,2610.0,12360.0,0,9710.0,South,676.0,36.1,27.18,X,0
428,657,46700.0,0.376,9.9,0,7,20100.0,39,1,1,2040.0,720.0,0,6520.0,North,650.0,51.62,99.26,Y,0
277,669,106100.0,0.34,3.6,0,8,4800.0,26,0,1,2700.0,3330.0,5,6440.0,South,670.0,68.99,44.21,X,0
803,688,21100.0,0.428,7.7,3,8,8000.0,33,0,0,2230.0,18380.0,4,4580.0,East,686.0,52.05,26.37,Y,1
817,676,60100.0,0.223,2.8,1,6,14400.0,21,0,0,3240.0,1480.0,3,1750.0,North,674.0,56.3,35.29,Z,0
27,770,75200.0,0.28,0.3,1,8,5100.0,32,1,3,2420.0,17050.0,2,8110.0,South,769.0,57.17,38.91,Y,0
115,650,37800.0,0.139,15.2,0,9,15700.0,43,1,1,1010.0,14710.0,1,6730.0,North,649.0,50.8,74.74,Y,0
652,849,20500.0,0.167,4.1,2,6,11400.0,45,1,3,2420.0,26850.0,5,19560.0,West,848.0,48.54,5.1,Z,0
886,752,27300.0,0.295,0.4,0,3,11300.0,36,1,0,1540.0,6100.0,2,4190.0,North,748.0,43.91,29.59,X,0
767,670,58000.0,0.186,0.5,1,5,12900.0,21,0,2,2370.0,16920.0,1,2040.0,West,670.0,67.8,79.13,Y,0
161,733,136500.0,0.356,17.6,2,7,1400.0,34,0,0,1880.0,6350.0,2,4080.0,East,736.0,47.94,4.36,Z,0
350,703,29400.0,0.296,0.8,1,6,3700.0,37,1,4,3250.0,15210.0,2,6990.0,East,705.0,45.28,40.67,Y,0
216,649,55100.0,0.389,0.3,3,11,25200.0,41,0,1,890.0,3440.0,3,10890.0,East,655.0,70.28,94.94,Z,1
956,659,33600.0,0.457,10.1,0,7,3700.0,41,1,0,2350.0,1930.0,1,16310.0,North,663.0,64.46,41.11,Z,0
106,507,72300.0,0.42,11.8,0,6,2300.0,64,0,1,2870.0,7470.0,2,4810.0,South,509.0,45.99,28.52,Y,0
560,639,34100.0,0.357,8.9,2,8,7700.0,21,1,1,2420.0,6540.0,6,8750.0,North,644.0,29.33,72.99,Z,0
539,623,39100.0,0.461,3.6,0,4,15200.0,41,0,1,2090.0,4790.0,2,980.0,East,622.0,43.87,67.16,Z,0
720,806,42900.0,0.287,7.4,0,7,9900.0,41,0,1,2560.0,45440.0,1,4410.0,South,809.0,67.24,64.01,Z,0
968,748,83300.0,0.371,3.2,0,9,7800.0,45,0,1,3470.0,2220.0,1,8430.0,North,748.0,67.47,59.35,Z,0
330,646,44900.0,0.656,28.9,1,4,15700.0,46,1,0,2230.0,2580.0,2,5040.0,West,644.0,45.53,33.15,X,0
94,725,44900.0,0.217,13.4,1,3,3500.0,33,0,1,2020.0,2680.0,3,3720.0,South,728.0,51.99,7.06,X,0
847,709,45500.0,0.257,3.4,0,5,10200.0,46,1,0,3090.0,1200.0,2,2410.0,North,708.0,54.13,20.97,Y,0
29,769,43300.0,0.368,9.2,0,4,15200.0,26,1,1,2270.0,9300.0,1,6090.0,West,770.0,68.53,5.29,X,0
848,572,49500.0,0.508,9.0,1,6,6600.0,35,0,1,2640.0,340.0,2,12960.0,East,571.0,41.38,60.73,Z,1
388,683,72200.0,0.38,0.7,1,6,11200.0,27,0,3,3100.0,6660.0,1,4730.0,East,681.0,48.54,51.51,X,0
332,650,87200.0,0.345,0.5,1,9,8800.0,37,1,0,1310.0,4850.0,1,4720.0,West,651.0,52.6,3.87,X,0
293,671,14300.0,0.362,13.1,0,8,20600.0,21,0,0,2340.0,2680.0,3,5670.0,West,671.0,65.75,82.67,Z,1
646,578,31800.0,0.21,7.2,0,4,30000.0,29,1,2,2750.0,20530.0,3,4550.0,East,582.0,49.08,82.15,X,0
531,559,145700.0,0.387,3.0,0,6,9900.0,25,0,0,3140.0,4840.0,3,1670.0,West,558.0,50.17,7.76,Z,1
84,622,79200.0,0.534,1.6,1,6,18100.0,49,0,0,2770.0,2850.0,2,7050.0,West,625.0,37.42,85.34,Y,1
475,640,24800.0,0.288,1.0,0,8,9600.0,35,1,0,2180.0,1990.0,2,10720.0,North,641.0,49.77,83.2,Y,0
461,698,75400.0,0.084,5.6,0,10,48900.0,40,1,1,3150.0,6710.0,1,19930.0,West,698.0,29.53,54.05,Z,0
96,748,73800.0,0.275,4.8,1,7,9100.0,46,0,2,1880.0,8510.0,2,7020.0,South,752.0,39.84,47.69,Z,0
213,761,25400.0,0.32,2.4,1,7,9300.0,42,0,2,1590.0,5130.0,3,3180.0,South,763.0,49.59,49.83,Y,1
429,629,58800.0,0.383,3.4,1,8,13900.0,49,0,2,1250.0,5390.0,0,9730.0,North,629.0,41.87,75.87,Z,0
557,689,70800.0,0.389,4.7,1,6,5400.0,31,1,3,2180.0,1250.0,3,56040.0,West,688.0,31.94,58.56,Y,0
16,579,42000.0,0.17,8.9,0,13,3800.0,30,0,2,3160.0,2540.0,2,5100.0,East,584.0,51.0,24.15,Y,1
678,658,41600.0,0.169,10.4,1,5,5100.0,47,1,2,2930.0,10970.0,1,3800.0,West,659.0,51.73,69.7,X,0
172,597,35800.0,0.074,4.8,0,6,8400.0,47,1,0,300.0,13000.0,2,18240.0,North,596.0,68.54,79.8,Z,0
757,680,32600.0,0.397,5.5,2,6,3500.0,25,0,3,1520.0,29110.0,3,5380.0,East,680.0,36.97,37.93,X,0
24,706,55800.0,0.452,4.0,0,5,25100.0,35,1,1,2540.0,10350.0,3,4230.0,East,707.0,62.75,16.97,Y,0
425,735,36800.0,0.221,4.1,0,5,7200.0,54,0,0,2640.0,13740.0,3,2540.0,North,736.0,47.67,85.79,X,0
618,659,97000.0,0.276,2.4,0,7,11500.0,45,1,2,2780.0,4540.0,2,4420.0,North,660.0,58.66,5.3,Y,0
582,577,57500.0,0.336,13.6,0,4,9500.0,25,1,0,2220.0,5200.0,3,3350.0,East,577.0,58.71,68.21,Z,1
567,635,42000.0,0.234,1.3,0,7,16100.0,34,1,0,3540.0,11120.0,3,10780.0,North,637.0,49.79,51.64,Y,0
748,733,86600.0,0.203,5.1,1,3,16200.0,49,1,0,3050.0,9850.0,4,5090.0,South,734.0,42.19,91.73,Z,0
694,815,30600.0,0.219,0.5,1,8,14000.0,59,0,0,2630.0,72650.0,3,2250.0,North,817.0,40.63,83.65,Y,0
168,712,82400.0,0.242,3.9,0,11,19500.0,53,0,0,1210.0,2930.0,1,6330.0,North,713.0,36.19,84.63,X,0
882,695,35200.0,0.45,11.6,0,7,11100.0,58,0,1,1700.0,510.0,1,15760.0,North,696.0,64.1,82.95,Z,0
489,777,53400.0,0.255,3.8,1,8,6000.0,35,1,0,2050.0,18250.0,0,6880.0,North,776.0,52.13,38.25,Z,0
271,643,31500.0,0.321,2.8,1,10,3000.0,30,1,2,1210.0,8480.0,2,7280.0,South,640.0,50.74,3.72,Y,0
759,660,99900.0,0.136,0.3,0,7,22400.0,38,1,1,2170.0,47660.0,2,3170.0,North,662.0,51.36,30.39,Z,1
900,850,83500.0,0.326,8.6,1,9,7600.0,39,1,1,1610.0,5950.0,2,5430.0,West,847.0,51.98,79.45,Y,1
870,784,64700.0,0.344,0.7,1,8,7100.0,29,0,1,3730.0,4840.0,1,6860.0,North,788.0,47.32,32.4,Y,0
710,742,35300.0,0.239,0.8,0,10,13900.0,34,1,0,2670.0,3450.0,0,9650.0,West,739.0,44.65,48.47,Y,0
337,691,36800.0,0.159,6.7,0,10,15000.0,39,0,1,3240.0,3210.0,3,4900.0,East,687.0,44.73,0.13,X,0
77,627,48800.0,0.247,3.1,1,10,15900.0,34,0,1,1980.0,4460.0,1,11210.0,North,624.0,58.43,97.95,Y,0
906,611,48200.0,0.082,5.3,0,6,13400.0,37,0,3,2830.0,4490.0,1,5220.0,East,618.0,45.57,94.49,Y,0
596,813,38800.0,0.291,2.5,0,9,27800.0,38,0,1,2270.0,10800.0,1,6760.0,East,806.0,47.83,63.85,X,0
76,696,136500.0,0.273,1.4,0,5,7500.0,43,0,3,1840.0,5100.0,0,10120.0,North,698.0,64.28,35.19,Z,0
593,683,34800.0,0.355,10.9,0,1,8700.0,35,1,1,2490.0,12420.0,1,25750.0,East,691.0,58.68,66.06,Y,0
141,647,188700.0,0.268,1.6,0,8,8500.0,36,0,2,2210.0,17340.0,1,7810.0,South,647.0,53.95,78.93,Z,0
111,812,39000.0,0.22,12.9,0,6,12300.0,26,1,0,2480.0,3360.0,2,4730.0,South,809.0,35.07,67.82,Z,0
236,652,42300.0,0.374,7.5,0,7,30400.0,24,0,1,3310.0,26000.0,0,4470.0,South,649.0,44.21,44.42,Y,0
932,641,35800.0,0.338,7.2,0,5,6900.0,31,1,0,3570.0,13680.0,2,14160.0,West,642.0,52.56,24.87,Y,1
308,685,52700.0,0.308,1.3,1,6,9900.0,24,1,2,3230.0,2230.0,4,2210.0,West,679.0,56.41,45.36,X,0
379,707,82200.0,0.43,2.6,0,7,25400.0,29,0,0,1440.0,1380.0,0,3980.0,East,708.0,43.84,17.02,Z,0
10,813,154200.0,0.407,2.2,1,7,14200.0,35,0,1,2160.0,5140.0,3,9300.0,East,814.0,52.64,80.48,Y,0
801,781,129900.0,0.374,2.9,0,7,15900.0,24,0,4,3150.0,650.0,3,9450.0,East,781.0,42.29,36.84,Z,0
703,734,82500.0,0.063,1.6,1,6,10800.0,48,0,0,2410.0,11270.0,3,21900.0,North,735.0,40.82,19.09,Y,0
750,652,25800.0,0.306,1.1,1,4,16900.0,52,1,3,1190.0,39920.0,1,5240.0,East,650.0,47.41,35.85,Z,0
32,610,32400.0,0.083,5.9,1,7,6000.0,31,0,0,2550.0,4590.0,6,4490.0,North,617.0,47.27,76.21,Y,0
357,652,238300.0,0.525,12.5,0,9,10700.0,41,1,1,1130.0,4100.0,4,15220.0,South,655.0,51.08,74.72,Y,0
424,707,103000.0,0.472,2.1,0,7,7300.0,33,0,1,990.0,5760.0,2,13250.0,South,712.0,45.33,60.32,Z,0
457,539,36100.0,0.358,3.3,0,6,10900.0,54,1,1,1440.0,4510.0,2,3890.0,East,543.0,68.66,8.68,X,1
365,663,63100.0,0.348,9.0,0,8,8600.0,33,1,2,2290.0,980.0,2,3190.0,South,664.0,44.5,61.62,Z,0
690,713,28200.0,0.304,2.2,0,7,46100.0,21,0,0,3100.0,2960.0,0,5150.0,West,712.0,54.21,73.81,Y,0
218,708,38000.0,0.258,0.9,0,8,16100.0,30,1,1,2420.0,3690.0,1,16880.0,North,708.0,53.64,92.85,Y,0
611,659,93700.0,0.312,28.3,2,3,10200.0,41,0,0,3050.0,2160.0,0,8440.0,South,658.0,48.52,35.36,Y,0
771,593,60200.0,0.338,9.8,3,10,8100.0,26,1,2,2840.0,5350.0,1,2600.0,East,596.0,45.48,29.08,X,1
102,631,57900.0,0.418,1.2,1,5,10600.0,50,1,0,1820.0,24750.0,2,5460.0,North,634.0,53.61,66.06,Y,0
555,676,24900.0,0.554,1.3,0,9,18000.0,39,1,1,2090.0,480.0,0,5230.0,West,674.0,57.87,44.0,X,0
616,641,64100.0,0.097,4.5,1,8,13100.0,32,0,0,1260.0,1920.0,6,12290.0,North,642.0,49.53,39.21,Y,1
221,652,39000.0,0.333,4.1,1,8,8400.0,48,0,0,1660.0,2920.0,3,6660.0,West,655.0,30.5,35.0,Z,0
732,677,80700.0,0.209,1.7,1,4,3800.0,31,1,1,1670.0,1830.0,3,6130.0,East,675.0,50.32,93.37,Y,0
70,850,62600.0,0.448,11.6,0,9,12000.0,33,1,1,2480.0,14370.0,3,25260.0,North,849.0,44.3,88.14,Y,0
173,785,42400.0,0.283,14.9,1,5,8200.0,25,0,1,2630.0,9430.0,6,2930.0,North,786.0,61.72,1.27,X,0
433,717,41100.0,0.428,0.3,1,8,2300.0,56,0,1,530.0,5500.0,3,5400.0,East,714.0,49.0,72.22,Z,0
150,645,45200.0,0.429,3.5,1,7,12300.0,56,1,1,1150.0,3210.0,3,14830.0,North,646.0,55.41,63.75,Y,1
237,739,58600.0,0.321,13.1,1,11,3900.0,35,1,1,1330.0,7760.0,0,5120.0,West,739.0,26.31,85.48,Y,0
482,675,54100.0,0.489,3.6,0,11,15600.0,40,1,1,3320.0,6630.0,4,3370.0,East,679.0,45.47,57.6,Y,0
671,821,99800.0,0.26,25.0,1,6,8800.0,34,1,1,1410.0,16030.0,1,17870.0,South,827.0,45.7,56.29,Z,0
386,694,21900.0,0.429,5.5,0,7,4100.0,32,1,0,1750.0,3260.0,1,10020.0,West,696.0,51.14,32.1,X,0
952,701,81200.0,0.425,1.6,2,7,8300.0,33,1,2,2110.0,1220.0,2,4290.0,West,702.0,40.47,77.01,X,0
894,669,47000.0,0.368,5.6,0,17,4700.0,54,1,0,3050.0,860.0,2,9390.0,West,669.0,42.85,62.37,Y,0
341,688,114400.0,0.192,0.1,1,6,5900.0,42,0,0,2640.0,520.0,2,4710.0,North,686.0,49.73,62.92,X,0
804,632,183700.0,0.02,11.0,1,2,13800.0,38,1,0,3600.0,3730.0,3,10720.0,East,633.0,57.46,20.03,Z,0
128,731,86400.0,0.334,0.3,2,6,5200.0,34,1,1,950.0,10110.0,0,2830.0,East,732.0,43.28,34.11,X,0
777,516,51700.0,0.275,0.7,0,2,11400.0,37,1,0,2730.0,500.0,1,14290.0,West,522.0,58.99,68.31,Z,0
702,752,41800.0,0.249,3.3,1,9,9300.0,49,1,0,1350.0,5080.0,3,3590.0,North,752.0,57.92,43.0,Z,0
